"income","current.single","trump.single","current.married","trump.married","diff.single","diff.married","pctincome.single","pctincome.married"
1546000,563934.064,492144.81,549247.414,472527.81,-71789.254,-76719.6039999999,0.0731002383530386,0.0769695560137728
1547000,564330.064,492474.81,549643.414,472857.81,-71855.254,-76785.6039999999,0.0731224711040717,0.0769891181126666
1548000,564726.064,492804.81,550039.414,473187.81,-71921.254,-76851.6039999999,0.0731446765410854,0.077008656532253
1549000,565122.064,493134.81,550435.414,473517.81,-71987.254,-76917.6039999999,0.073166854714384,0.0770281713155006
1550000,565518.064,493464.81,550831.414,473847.81,-72053.254,-76983.6039999999,0.0731890056741477,0.0770476625052741
1551000,565914.064,493794.81,551227.414,474177.81,-72119.254,-77049.6039999999,0.0732111294704343,0.0770671301443346
1552000,566310.064,494124.81,551623.414,474507.81,-72185.254,-77115.6039999999,0.0732332261531784,0.0770865742753399
1553000,566706.064,494454.81,552019.414,474837.81,-72251.254,-77181.6039999999,0.0732552957721926,0.0771059949408449
1554000,567102.064,494784.81,552415.414,475167.81,-72317.254,-77247.6039999999,0.0732773383771673,0.0771253921833018
1555000,567498.064,495114.81,552811.414,475497.81,-72383.254,-77313.6039999999,0.0732993540176715,0.0771447660450604
1556000,567894.064,495444.81,553207.414,475827.81,-72449.254,-77379.6039999999,0.073321342743153,0.0771641165683687
1557000,568290.064,495774.81,553603.414,476157.81,-72515.254,-77445.6039999999,0.0733433046029386,0.0771834437953728
1558000,568686.064,496104.81,553999.414,476487.81,-72581.254,-77511.6039999999,0.073365239646235,0.0772027477681173
1559000,569082.064,496434.81,554395.414,476817.81,-72647.254,-77577.6039999999,0.0733871479221283,0.0772220285285458
1560000,569478.064,496764.81,554791.414,477147.81,-72713.254,-77643.6039999999,0.0734090294795854,0.0772412861185011
1561000,569874.064,497094.81,555187.414,477477.81,-72779.254,-77709.6039999999,0.0734308843674533,0.0772605205797255
1562000,570270.064,497424.81,555583.414,477807.81,-72845.254,-77775.6039999999,0.0734527126344606,0.077279731953861
1563000,570666.064,497754.81,555979.414,478137.81,-72911.254,-77841.6039999999,0.0734745143292166,0.0772989202824498
1564000,571062.064,498084.81,556375.414,478467.81,-72977.254,-77907.6039999999,0.073496289500213,0.0773180856069345
1565000,571458.064,498414.81,556771.414,478797.81,-73043.254,-77973.6039999999,0.073518038195823,0.0773372279686582
1566000,571854.064,498744.81,557167.414,479127.81,-73109.254,-78039.6039999999,0.0735397604643027,0.0773563474088653
1567000,572250.064,499074.81,557563.414,479457.81,-73175.254,-78105.6039999999,0.0735614563537906,0.0773754439687011
1568000,572646.064,499404.81,557959.414,479787.81,-73241.254,-78171.6039999999,0.0735831259123086,0.0773945176892129
1569000,573042.064,499734.81,558355.414,480117.81,-73307.254,-78237.6039999999,0.0736047691877621,0.0774135686113495
1570000,573438.064,500064.81,558751.414,480447.81,-73373.254,-78303.6039999999,0.0736263862279403,0.0774325967759622
1571000,573834.064,500394.81,559147.414,480777.81,-73439.254,-78369.6039999999,0.0736479770805167,0.0774516022238045
1572000,574230.064,500724.81,559543.414,481107.81,-73505.254,-78435.6039999999,0.0736695417930491,0.0774705849955328
1573000,574626.064,501054.81,559939.414,481437.81,-73571.254,-78501.6039999999,0.0736910804129806,0.0774895451317064
1574000,575022.064,501384.81,560335.414,481767.81,-73637.254,-78567.6039999999,0.0737125929876393,0.0775084826727881
1575000,575418.064,501714.81,560731.414,482097.81,-73703.254,-78633.6039999999,0.0737340795642389,0.0775273976591442
1576000,575814.064,502044.81,561127.414,482427.81,-73769.254,-78699.6039999999,0.0737555401898792,0.077546290131045
1577000,576210.064,502374.81,561523.414,482757.81,-73835.254,-78765.6039999999,0.0737769749115462,0.0775651601286649
1578000,576606.064,502704.81,561919.414,483087.81,-73901.254,-78831.6039999999,0.0737983837761126,0.0775840076920827
1579000,577002.064,503034.81,562315.414,483417.81,-73967.254,-78897.6039999999,0.073819766830338,0.0776028328612822
1580000,577398.064,503364.81,562711.414,483747.81,-74033.254,-78963.6039999999,0.0738411241208694,0.0776216356761521
1581000,577794.064,503694.81,563107.414,484077.81,-74099.254,-79029.6039999999,0.0738624556942414,0.0776404161764864
1582000,578190.064,504024.81,563503.414,484407.81,-74165.254,-79095.6039999999,0.0738837615968766,0.0776591744019846
1583000,578586.064,504354.81,563899.414,484737.81,-74231.254,-79161.6039999999,0.073905041875086,0.0776779103922524
1584000,578982.064,504684.81,564295.414,485067.81,-74297.254,-79227.6039999999,0.0739262965750692,0.0776966241868014
1585000,579378.064,505014.81,564691.414,485397.81,-74363.254,-79293.6039999999,0.0739475257429149,0.0777153158250497
1586000,579774.064,505344.81,565087.414,485727.81,-74429.254,-79359.6039999999,0.0739687294246011,0.0777339853463222
1587000,580170.064,505674.81,565483.414,486057.81,-74495.254,-79425.6039999999,0.0739899076659953,0.0777526327898507
1588000,580566.064,506004.81,565879.414,486387.81,-74561.254,-79491.6039999999,0.0740110605128553,0.0777712581947742
1589000,580962.064,506334.81,566275.414,486717.81,-74627.254,-79557.6039999999,0.0740321880108289,0.0777898616001395
1590000,581358.064,506664.81,566671.414,487047.81,-74693.254,-79623.6039999999,0.074053290205455,0.0778084430449009
1591000,581754.064,506994.81,567067.414,487377.81,-74759.254,-79689.6039999999,0.074074367142163,0.0778270025679209
1592000,582150.064,507324.81,567463.414,487707.81,-74825.254,-79755.6039999999,0.074095418866274,0.0778455402079706
1593000,582546.064,507654.81,567859.414,488037.81,-74891.254,-79821.6039999999,0.0741164454230004,0.0778640560037294
1594000,582942.064,507984.81,568255.414,488367.81,-74957.254,-79887.6039999999,0.0741374468574469,0.0778825499937856
1595000,583338.064,508314.81,568651.414,488697.81,-75023.254,-79953.6039999999,0.0741584232146103,0.077901022216637
1596000,583734.064,508644.81,569047.414,489027.81,-75089.254,-80019.6039999999,0.0741793745393799,0.0779194727106904
1597000,584130.064,508974.81,569443.414,489357.81,-75155.254,-80085.6039999999,0.0742003008765382,0.0779379015142626
1598000,584526.064,509304.81,569839.414,489687.81,-75221.254,-80151.6039999999,0.0742212022707607,0.0779563086655803
1599000,584922.064,509634.81,570235.414,490017.81,-75287.254,-80217.6039999999,0.0742420787666166,0.0779746942027804
1600000,585318.064,509964.81,570631.414,490347.81,-75353.254,-80283.6039999999,0.0742629304085689,0.0779930581639101
1601000,585714.064,510294.81,571027.414,490677.81,-75419.254,-80349.6039999999,0.0742837572409749,0.0780114005869278
1602000,586110.064,510624.81,571423.414,491007.81,-75485.254,-80415.6039999999,0.0743045593080863,0.0780297215097025
1603000,586506.064,510954.81,571819.414,491337.81,-75551.254,-80481.6039999999,0.0743253366540496,0.0780480209700146
1604000,586902.064,511284.81,572215.414,491667.81,-75617.254,-80547.6039999999,0.0743460893229066,0.0780662990055561
1605000,587298.064,511614.81,572611.414,491997.81,-75683.254,-80613.6039999999,0.0743668173585944,0.0780845556539308
1606000,587694.064,511944.81,573007.414,492327.81,-75749.254,-80679.6039999999,0.074387520804946,0.0781027909526545
1607000,588090.064,512274.81,573403.414,492657.81,-75815.254,-80745.6039999999,0.0744081997056901,0.0781210049391552
1608000,588486.064,512604.81,573799.414,492987.81,-75881.254,-80811.6039999999,0.0744288541044523,0.0781391976507737
1609000,588882.064,512934.81,574195.414,493317.81,-75947.254,-80877.6039999999,0.0744494840447546,0.0781573691247634
1610000,589278.064,513264.81,574591.414,493647.81,-76013.254,-80943.6039999999,0.0744700895700158,0.0781755193982909
1611000,589674.064,513594.81,574987.414,493977.81,-76079.254,-81009.6039999999,0.0744906707235524,0.0781936485084361
1612000,590070.064,513924.81,575383.414,494307.81,-76145.254,-81075.6039999999,0.0745112275485782,0.0782117564921925
1613000,590466.064,514254.81,575779.414,494637.81,-76211.254,-81141.6039999999,0.074531760088205,0.0782298433864674
1614000,590862.064,514584.81,576175.414,494967.81,-76277.254,-81207.6039999999,0.0745522683854428,0.0782479092280821
1615000,591258.064,514914.81,576571.414,495297.81,-76343.254,-81273.6039999999,0.0745727524832,0.0782659540537725
1616000,591654.064,515244.81,576967.414,495627.81,-76409.254,-81339.6039999999,0.0745932124242839,0.0782839779001887
1617000,592050.064,515574.81,577363.414,495957.81,-76475.254,-81405.6039999999,0.074613648251401,0.078301980803896
1618000,592446.064,515904.81,577759.414,496287.81,-76541.254,-81471.6039999999,0.0746340600071569,0.0783199628013744
1619000,592842.064,516234.81,578155.414,496617.81,-76607.254,-81537.6039999999,0.0746544477340571,0.0783379239290196
1620000,593238.064,516564.81,578551.414,496947.81,-76673.254,-81603.6039999999,0.0746748114745071,0.0783558642231427
1621000,593634.064,516894.81,578947.414,497277.81,-76739.254,-81669.6039999999,0.0746951512708126,0.0783737837199705
1622000,594030.064,517224.81,579343.414,497607.81,-76805.254,-81735.6039999999,0.0747154671651798,0.078391682455646
1623000,594426.064,517554.81,579739.414,497937.81,-76871.254,-81801.6039999999,0.0747357591997159,0.0784095604662285
1624000,594822.064,517884.81,580135.414,498267.81,-76937.254,-81867.6039999999,0.0747560274164291,0.0784274177876937
1625000,595218.064,518214.81,580531.414,498597.81,-77003.254,-81933.6039999999,0.0747762718572293,0.0784452544559343
1626000,595614.064,518544.81,580927.414,498927.81,-77069.254,-81999.6039999999,0.074796492563928,0.0784630705067599
1627000,596010.064,518874.81,581323.414,499257.81,-77135.254,-82065.6039999999,0.0748166895782385,0.0784808659758974
1628000,596406.064,519204.81,581719.414,499587.81,-77201.254,-82131.6039999999,0.0748368629417767,0.0784986408989911
1629000,596802.064,519534.81,582115.414,499917.81,-77267.254,-82197.6039999999,0.074857012696061,0.0785163953116031
1630000,597198.064,519864.81,582511.414,500247.81,-77333.254,-82263.6039999999,0.0748771388825127,0.0785341292492135
1631000,597594.064,520194.81,582907.414,500577.81,-77399.254,-82329.6039999999,0.0748972415424561,0.0785518427472207
1632000,597990.064,520524.81,583303.414,500907.81,-77465.254,-82395.6039999999,0.0749173207171193,0.0785695358409414
1633000,598386.064,520854.81,583699.414,501237.81,-77531.254,-82461.6039999999,0.0749373764476337,0.0785872085656111
1634000,598782.064,521184.81,584095.414,501567.81,-77597.254,-82527.6039999999,0.0749574087750349,0.078604860956384
1635000,599178.064,521514.81,584491.414,501897.81,-77663.254,-82593.6039999999,0.074977417740263,0.0786224930483338
1636000,599574.064,521844.81,584887.414,502227.81,-77729.254,-82659.6039999999,0.0749974033841623,0.0786401048764532
1637000,599970.064,522174.81,585283.414,502557.81,-77795.254,-82725.6039999999,0.0750173657474821,0.0786576964756548
1638000,600366.064,522504.81,585679.414,502887.81,-77861.254,-82791.6039999999,0.0750373048708769,0.078675267880771
1639000,600762.064,522834.81,586075.414,503217.81,-77927.254,-82857.6039999999,0.0750572207949065,0.0786928191265542
1640000,601158.064,523164.81,586471.414,503547.81,-77993.254,-82923.6039999999,0.0750771135600363,0.078710350247677
1641000,601554.064,523494.81,586867.414,503877.81,-78059.254,-82989.6039999999,0.0750969832066379,0.0787278612787329
1642000,601950.064,523824.81,587263.414,504207.81,-78125.254,-83055.6039999999,0.0751168297749888,0.0787453522542357
1643000,602346.064,524154.81,587659.414,504537.81,-78191.254,-83121.6039999999,0.0751366533052732,0.0787628232086205
1644000,602742.064,524484.81,588055.414,504867.81,-78257.254,-83187.6039999999,0.075156453837582,0.0787802741762435
1645000,603138.064,524814.81,588451.414,505197.81,-78323.254,-83253.6039999999,0.0751762314119132,0.0787977051913824
1646000,603534.064,525144.81,588847.414,505527.81,-78389.254,-83319.6039999999,0.0751959860681721,0.0788151162882365
1647000,603930.064,525474.81,589243.414,505857.81,-78455.254,-83385.6039999999,0.0752157178461713,0.078832507500927
1648000,604326.064,525804.81,589639.414,506187.81,-78521.254,-83451.6039999999,0.0752354267856316,0.0788498788634972
1649000,604722.064,526134.81,590035.414,506517.81,-78587.254,-83517.6039999999,0.0752551129261817,0.0788672304099128
1650000,605118.064,526464.81,590431.414,506847.81,-78653.254,-83583.6039999999,0.0752747763073588,0.078884562174062
1651000,605514.064,526794.81,590827.414,507177.81,-78719.254,-83649.6039999999,0.0752944169686085,0.0789018741897557
1652000,605910.064,527124.81,591223.414,507507.81,-78785.254,-83715.6039999999,0.0753140349492856,0.0789191664907279
1653000,606306.064,527454.81,591619.414,507837.81,-78851.254,-83781.6039999999,0.0753336302886539,0.0789364391106358
1654000,606702.064,527784.81,592015.414,508167.81,-78917.254,-83847.6039999999,0.0753532030258866,0.07895369208306
1655000,607098.064,528114.81,592411.414,508497.81,-78983.254,-83913.6039999999,0.0753727532000666,0.0789709254415047
1656000,607494.064,528444.81,592807.414,508827.81,-79049.254,-83979.6039999999,0.0753922808501868,0.0789881392193981
1657000,607890.064,528774.81,593203.414,509157.81,-79115.254,-84045.6039999999,0.0754117860151502,0.0790053334500924
1658000,608286.064,529104.81,593599.414,509487.81,-79181.254,-84111.6039999999,0.0754312687337705,0.0790225081668641
1659000,608682.064,529434.81,593995.414,509817.81,-79247.254,-84177.6039999999,0.0754507290447718,0.0790396634029141
1660000,609078.064,529764.81,594391.414,510147.81,-79313.254,-84243.6039999999,0.0754701669867894,0.0790567991913683
1661000,609474.064,530094.81,594787.414,510477.81,-79379.254,-84309.6039999999,0.0754895825983696,0.0790739155652773
1662000,609870.064,530424.81,595183.414,510807.81,-79445.254,-84375.6039999999,0.0755089759179706,0.0790910125576168
1663000,610266.064,530754.81,595579.414,511137.81,-79511.254,-84441.6039999999,0.0755283469839619,0.0791080902012882
1664000,610662.064,531084.81,595975.414,511467.81,-79577.254,-84507.6039999999,0.0755476958346253,0.0791251485291182
1665000,611058.064,531414.81,596371.414,511797.81,-79643.254,-84573.6039999999,0.0755670225081545,0.0791421875738592
1666000,611454.064,531744.81,596767.414,512127.81,-79709.254,-84639.6039999999,0.0755863270426562,0.0791592073681899
1667000,611850.064,532074.81,597163.414,512457.81,-79775.254,-84705.6039999999,0.0756056094761493,0.079176207944715
1668000,612246.064,532404.81,597559.414,512787.81,-79841.254,-84771.6039999999,0.0756248698465662,0.0791931893359656
1669000,612642.064,532734.81,597955.414,513117.81,-79907.254,-84837.6039999999,0.0756441081917521,0.0792101515743995
1670000,613038.064,533064.81,598351.414,513447.81,-79973.254,-84903.6039999999,0.075663324549466,0.0792270946924013
1671000,613434.064,533394.81,598747.414,513777.81,-80039.254,-84969.6039999999,0.0756825189573806,0.0792440187222826
1672000,613830.064,533724.81,599143.414,514107.81,-80105.254,-85035.6039999999,0.0757016914530824,0.0792609236962823
1673000,614226.064,534054.81,599539.414,514437.81,-80171.254,-85101.6039999999,0.0757208420740723,0.0792778096465667
1674000,614622.064,534384.81,599935.414,514767.81,-80237.254,-85167.6039999999,0.0757399708577657,0.0792946766052297
1675000,615018.064,534714.81,600331.414,515097.81,-80303.254,-85233.6039999999,0.0757590778414925,0.0793115246042932
1676000,615414.064,535044.81,600727.414,515427.81,-80369.254,-85299.6039999999,0.0757781630624979,0.0793283536757069
1677000,615810.064,535374.81,601123.414,515757.81,-80435.254,-85365.6039999999,0.075797226557942,0.079345163851349
1678000,616206.064,535704.81,601519.414,516087.81,-80501.254,-85431.6039999999,0.0758162683649005,0.079361955163026
1679000,616602.064,536034.81,601915.414,516417.81,-80567.254,-85497.6039999999,0.0758352885203647,0.0793787276424731
1680000,616998.064,536364.81,602311.414,516747.81,-80633.254,-85563.6039999999,0.075854287061242,0.0793954813213545
1681000,617394.064,536694.81,602707.414,517077.81,-80699.254,-85629.6039999999,0.0758732640243557,0.0794122162312632
1682000,617790.064,537024.81,603103.414,517407.81,-80765.254,-85695.6039999999,0.0758922194464457,0.0794289324037215
1683000,618186.064,537354.81,603499.414,517737.81,-80831.254,-85761.6039999999,0.0759111533641686,0.0794456298701814
1684000,618582.064,537684.81,603895.414,518067.81,-80897.254,-85827.6039999999,0.0759300658140975,0.0794623086620243
1685000,618978.064,538014.81,604291.414,518397.81,-80963.254,-85893.6039999999,0.0759489568327232,0.0794789688105614
1686000,619374.064,538344.81,604687.414,518727.81,-81029.254,-85959.6039999999,0.0759678264564532,0.0794956103470342
1687000,619770.064,538674.81,605083.414,519057.81,-81095.254,-86025.6039999999,0.0759866747216131,0.0795122333026143
1688000,620166.064,539004.81,605479.414,519387.81,-81161.254,-86091.6039999999,0.076005501664446,0.0795288377084036
1689000,620562.064,539334.81,605875.414,519717.81,-81227.254,-86157.6039999999,0.0760243073211133,0.0795454235954348
1690000,620958.064,539664.81,606271.414,520047.81,-81293.254,-86223.6039999999,0.0760430917276944,0.0795619909946714
1691000,621354.064,539994.81,606667.414,520377.81,-81359.254,-86289.6039999999,0.0760618549201873,0.0795785399370078
1692000,621750.064,540324.81,607063.414,520707.81,-81425.254,-86355.6039999999,0.0760805969345089,0.0795950704532697
1693000,622146.064,540654.81,607459.414,521037.81,-81491.254,-86421.6039999999,0.0760993178064949,0.0796115825742142
1694000,622542.064,540984.81,607855.414,521367.81,-81557.254,-86487.6039999999,0.0761180175719002,0.07962807633053
1695000,622938.064,541314.81,608251.414,521697.81,-81623.254,-86553.6039999999,0.0761366962663993,0.0796445517528375
1696000,623334.064,541644.81,608647.414,522027.81,-81689.254,-86619.6039999999,0.076155353925586,0.0796610088716889
1697000,623730.064,541974.81,609043.414,522357.81,-81755.254,-86685.6039999999,0.0761739905849743,0.0796774477175691
1698000,624126.064,542304.81,609439.414,522687.81,-81821.254,-86751.6039999999,0.0761926062799982,0.0796938683208947
1699000,624522.064,542634.81,609835.414,523017.81,-81887.254,-86817.6039999999,0.076211201046012,0.0797102707120152
1700000,624918.064,542964.81,610231.414,523347.81,-81953.254,-86883.6039999999,0.0762297749182905,0.0797266549212127
1701000,625314.064,543294.81,610627.414,523677.81,-82019.254,-86949.6039999999,0.0762483279320294,0.0797430209787023
1702000,625710.064,543624.81,611023.414,524007.81,-82085.254,-87015.6039999999,0.0762668601223453,0.0797593689146322
1703000,626106.064,543954.81,611419.414,524337.81,-82151.254,-87081.6039999999,0.0762853715242761,0.0797756987590836
1704000,626502.064,544284.81,611815.414,524667.81,-82217.254,-87147.6039999999,0.076303862172781,0.0797920105420714
1705000,626898.064,544614.81,612211.414,524997.81,-82283.254,-87213.6039999999,0.0763223321027409,0.0798083042935442
1706000,627294.064,544944.81,612607.414,525327.81,-82349.254,-87279.6039999999,0.0763407813489588,0.0798245800433843
1707000,627690.064,545274.81,613003.414,525657.81,-82415.254,-87345.6039999999,0.0763592099461595,0.0798408378214079
1708000,628086.064,545604.81,613399.414,525987.81,-82481.254,-87411.6039999999,0.0763776179289902,0.0798570776573656
1709000,628482.064,545934.81,613795.414,526317.81,-82547.254,-87477.6039999999,0.0763960053320207,0.0798732995809423
1710000,628878.064,546264.81,614191.414,526647.81,-82613.254,-87543.6039999999,0.0764143721897434,0.0798895036217575
1711000,629274.064,546594.81,614587.414,526977.81,-82679.254,-87609.6039999999,0.0764327185365739,0.0799056898093652
1712000,629670.064,546924.81,614983.414,527307.81,-82745.254,-87675.6039999999,0.0764510444068508,0.0799218581732546
1713000,630066.064,547254.81,615379.414,527637.81,-82811.254,-87741.6039999999,0.0764693498348361,0.0799380087428498
1714000,630462.064,547584.81,615775.414,527967.81,-82877.254,-87807.6039999999,0.0764876348547154,0.0799541415475103
1715000,630858.064,547914.81,616171.414,528297.81,-82943.254,-87873.6039999999,0.0765058995005982,0.079970256616531
1716000,631254.064,548244.81,616567.414,528627.81,-83009.254,-87939.6039999999,0.076524143806518,0.0799863539791424
1717000,631650.064,548574.81,616963.414,528957.81,-83075.254,-88005.6039999999,0.0765423678064325,0.0800024336645108
1718000,632046.064,548904.81,617359.414,529287.81,-83141.254,-88071.6039999999,0.0765605715342239,0.0800184957017385
1719000,632442.064,549234.81,617755.414,529617.81,-83207.254,-88137.6039999999,0.0765787550236989,0.0800345401198639
1720000,632838.064,549564.81,618151.414,529947.81,-83273.254,-88203.6039999999,0.0765969183085895,0.0800505669478619
1721000,633234.064,549894.81,618547.414,530277.81,-83339.254,-88269.6039999999,0.0766150614225522,0.0800665762146436
1722000,633630.064,550224.81,618943.414,530607.81,-83405.254,-88335.6039999999,0.0766331843991692,0.0800825679490571
1723000,634026.064,550554.81,619339.414,530937.81,-83471.254,-88401.6039999999,0.076651287271948,0.0800985421798871
1724000,634422.064,550884.81,619735.414,531267.81,-83537.254,-88467.6039999999,0.076669370074322,0.0801144989358555
1725000,634818.064,551214.81,620131.414,531597.81,-83603.254,-88533.6039999999,0.0766874328396503,0.0801304382456213
1726000,635214.064,551544.81,620527.414,531927.81,-83669.254,-88599.6039999999,0.0767054756012182,0.0801463601377809
1727000,635610.064,551874.81,620923.414,532257.81,-83735.254,-88665.6039999999,0.0767234983922373,0.0801622646408681
1728000,636006.064,552204.81,621319.414,532587.81,-83801.254,-88731.6039999999,0.0767415012458457,0.0801781517833547
1729000,636402.064,552534.81,621715.414,532917.81,-83867.254,-88797.6039999999,0.0767594841951083,0.0801940215936501
1730000,636798.064,552864.81,622111.414,533247.81,-83933.254,-88863.6039999999,0.0767774472730169,0.0802098741001019
1731000,637194.064,553194.81,622507.414,533577.81,-83999.254,-88929.6039999999,0.0767953905124903,0.0802257093309958
1732000,637590.064,553524.81,622903.414,533907.81,-84065.254,-88995.6039999999,0.0768133139463748,0.0802415273145561
1733000,637986.064,553854.81,623299.414,534237.81,-84131.254,-89061.6039999999,0.0768312176074442,0.0802573280789454
1734000,638382.064,554184.81,623695.414,534567.81,-84197.254,-89127.6039999999,0.0768491015283999,0.0802731116522651
1735000,638778.064,554514.81,624091.414,534897.81,-84263.254,-89193.6039999999,0.0768669657418714,0.0802888780625555
1736000,639174.064,554844.81,624487.414,535227.81,-84329.254,-89259.6039999999,0.0768848102804162,0.080304627337796
1737000,639570.064,555174.81,624883.414,535557.81,-84395.254,-89325.6039999999,0.0769026351765202,0.0803203595059052
1738000,639966.064,555504.81,625279.414,535887.81,-84461.254,-89391.6039999999,0.0769204404625978,0.080336074594741
1739000,640362.064,555834.81,625675.414,536217.81,-84527.254,-89457.6039999999,0.0769382261709921,0.080351772632101
1740000,640758.064,556164.81,626071.414,536547.81,-84593.254,-89523.6039999999,0.0769559923339751,0.0803674536457222
1741000,641154.064,556494.81,626467.414,536877.81,-84659.254,-89589.6039999999,0.076973738983748,0.080383117663282
1742000,641550.064,556824.81,626863.414,537207.81,-84725.254,-89655.6039999999,0.0769914661524411,0.0803987647123972
1743000,641946.064,557154.81,627259.414,537537.81,-84791.254,-89721.6039999999,0.0770091738721144,0.0804143948206254
1744000,642342.064,557484.81,627655.414,537867.81,-84857.254,-89787.6039999999,0.0770268621747576,0.0804300080154641
1745000,642738.064,557814.81,628051.414,538197.81,-84923.254,-89853.6039999999,0.0770445310922902,0.0804456043243515
1746000,643134.064,558144.81,628447.414,538527.81,-84989.254,-89919.6039999999,0.0770621806565616,0.0804611837746666
1747000,643530.064,558474.81,628843.414,538857.81,-85055.254,-89985.6039999999,0.0770798108993519,0.0804767463937291
1748000,643926.064,558804.81,629239.414,539187.81,-85121.254,-90051.6039999999,0.0770974218523713,0.0804922922087996
1749000,644322.064,559134.81,629635.414,539517.81,-85187.254,-90117.6039999999,0.0771150135472607,0.0805078212470802
1750000,644718.064,559464.81,630031.414,539847.81,-85253.254,-90183.6039999999,0.0771325860155919,0.0805233335357139
1751000,645114.064,559794.81,630427.414,540177.81,-85319.254,-90249.6039999999,0.0771501392888678,0.0805388291017856
1752000,645510.064,560124.81,630823.414,540507.81,-85385.254,-90315.6039999999,0.0771676733985224,0.0805543079723214
1753000,645906.064,560454.81,631219.414,540837.81,-85451.254,-90381.6039999999,0.0771851883759211,0.0805697701742896
1754000,646302.064,560784.81,631615.414,541167.81,-85517.254,-90447.6039999999,0.077202684252361,0.0805852157346002
1755000,646698.064,561114.81,632011.414,541497.81,-85583.254,-90513.6039999999,0.0772201610590708,0.0806006446801053
1756000,647094.064,561444.81,632407.414,541827.81,-85649.254,-90579.6039999999,0.0772376188272113,0.0806160570375995
1757000,647490.064,561774.81,632803.414,542157.81,-85715.254,-90645.6039999999,0.0772550575878754,0.0806314528338195
1758000,647886.064,562104.81,633199.414,542487.81,-85781.254,-90711.6039999999,0.0772724773720884,0.0806468320954448
1759000,648282.064,562434.81,633595.414,542817.81,-85847.254,-90777.6039999999,0.0772898782108079,0.0806621948490975
1760000,648678.064,562764.81,633991.414,543147.81,-85913.254,-90843.6039999999,0.0773072601349245,0.0806775411213427
1761000,649074.064,563094.81,634387.414,543477.81,-85979.254,-90909.6039999999,0.0773246231752615,0.0806928709386883
1762000,649470.064,563424.81,634783.414,543807.81,-86045.254,-90975.6039999999,0.0773419673625753,0.0807081843275858
1763000,649866.064,563754.81,635179.414,544137.81,-86111.254,-91041.6039999999,0.0773592927275554,0.0807234813144295
1764000,650262.064,564084.81,635575.414,544467.81,-86177.254,-91107.6039999999,0.0773765993008251,0.0807387619255576
1765000,650658.064,564414.81,635971.414,544797.81,-86243.254,-91173.6039999999,0.0773938871129408,0.0807540261872518
1766000,651054.064,564744.81,636367.414,545127.81,-86309.254,-91239.6039999999,0.0774111561943932,0.0807692741257377
1767000,651450.064,565074.81,636763.414,545457.81,-86375.254,-91305.6039999999,0.0774284065756066,0.0807845057671845
1768000,651846.064,565404.81,637159.414,545787.81,-86441.254,-91371.6039999999,0.0774456382869396,0.0807997211377059
1769000,652242.064,565734.81,637555.414,546117.81,-86507.254,-91437.6039999999,0.0774628513586851,0.0808149202633596
1770000,652638.064,566064.81,637951.414,546447.81,-86573.254,-91503.6039999999,0.0774800458210704,0.0808301031701478
1771000,653034.064,566394.81,638347.414,546777.81,-86639.254,-91569.6039999999,0.0774972217042577,0.0808452698840171
1772000,653430.064,566724.81,638743.414,547107.81,-86705.254,-91635.6039999999,0.0775143790383438,0.080860420430859
1773000,653826.064,567054.81,639139.414,547437.81,-86771.254,-91701.6039999999,0.0775315178533607,0.0808755548365096
1774000,654222.064,567384.81,639535.414,547767.81,-86837.254,-91767.6039999999,0.0775486381792755,0.0808906731267501
1775000,654618.064,567714.81,639931.414,548097.81,-86903.254,-91833.6039999999,0.0775657400459908,0.0809057753273069
1776000,655014.064,568044.81,640327.414,548427.81,-86969.254,-91899.6039999999,0.0775828234833447,0.0809208614638515
1777000,655410.064,568374.81,640723.414,548757.81,-87035.254,-91965.6039999999,0.0775998885211109,0.0809359315620008
1778000,655806.064,568704.81,641119.414,549087.81,-87101.254,-92031.6039999999,0.0776169351889992,0.0809509856473175
1779000,656202.064,569034.81,641515.414,549417.81,-87167.254,-92097.6039999999,0.0776339635166554,0.0809660237453098
1780000,656598.064,569364.81,641911.414,549747.81,-87233.254,-92163.6039999999,0.0776509735336614,0.0809810458814319
1781000,656994.064,569694.81,642307.414,550077.81,-87299.254,-92229.6039999999,0.0776679652695357,0.0809960520810837
1782000,657390.064,570024.81,642703.414,550407.81,-87365.254,-92295.6039999999,0.0776849387537333,0.0810110423696117
1783000,657786.064,570354.81,643099.414,550737.81,-87431.254,-92361.6039999999,0.0777018940156461,0.0810260167723082
1784000,658182.064,570684.81,643495.414,551067.81,-87497.254,-92427.6039999999,0.0777188310846026,0.0810409753144122
1785000,658578.064,571014.81,643891.414,551397.81,-87563.254,-92493.6039999999,0.0777357499898688,0.0810559180211093
1786000,658974.064,571344.81,644287.414,551727.81,-87629.254,-92559.6039999999,0.0777526507606476,0.0810708449175316
1787000,659370.064,571674.81,644683.414,552057.81,-87695.254,-92625.6039999999,0.0777695334260796,0.0810857560287581
1788000,659766.064,572004.81,645079.414,552387.81,-87761.254,-92691.6039999999,0.0777863980152428,0.0811006513798151
1789000,660162.064,572334.81,645475.414,552717.81,-87827.254,-92757.6039999999,0.0778032445571531,0.0811155309956754
1790000,660558.064,572664.81,645871.414,553047.81,-87893.254,-92823.6039999999,0.0778200730807643,0.0811303949012597
